schema_name,table_name,column_name,dType,is_not_null,description,is_primary_key,not_null_perc,unique_perc,sample_values,semantic_class
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,is_task_in_progress,boolean,False,Признак - задача выполняется,False,100.0,0.13,False|True,flag
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,isu_struct_saphr_id,bigint,False,Табельный номер сотрудника или структура ИСУ,False,100.0,86.2,,join_key
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,last_active_dttm,timestamp without time zone,False,Дата и время последней активности,False,100.0,0.2,2026-05-19 04:01:00|2026-05-19 08:00:00|2026-05-19 03:00:00,date
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,last_active_status,character varying,False,Статус последней активности,False,100.0,0.6,В работе|Просрочена|Новая|Закрыто|Исполнена|Просрочено|Запланирована|Отменена сотрудником|Новое,enum_like
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,last_active_type,character varying,False,Тип последней активности,False,100.0,0.13,Встреча|Звонок,enum_like
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,manager_fio,character varying,False,ФИО руководителя,False,100.0,0.8,Пимоненко Елена Геннадьевна|Яковлева Светлана Григорьевна|Шайхутдинова Татьяна Павловна|Ильина Анжелика Юрьевна|Веркина Дарья Дмитриевна|Головина Мария Станиславовна|Власенко Юлия Александровна|Эюбова Наида Фейзудиновна|Федоровских Елена Владимировна|Скляр Яна Анатольевна|Хахалева Наталья Викторовна|Князева Ольга Сергеевна,enum_like
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,manager_saphr_id,bigint,False,Табельный номер руководителя,False,100.0,85.13,,join_key
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,plan_close_task_dttm,timestamp without time zone,False,Плановая дата и время закрытия задачи,False,100.0,0.2,2026-05-19 03:00:00|2026-05-19 08:00:00|2026-05-19 04:01:00,date
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,report_dt,date,False,Отчетная дата,False,100.0,33.27,,date
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,role_code,character varying,False,Код роли,False,100.0,0.73,ЗУПР РБ|РН|ДУ|НО|ИД|МС-СМС|СЗП|РН по Сервису|НУ|МЗП|МКК,join_key
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,segment_name,character varying,False,Наименование сегмента,False,100.0,0.67,"Средние|Эмитенты ЦБ, не являющиеся клиентами Банка|Фин.институты|Клиенты машиностроения|Крупные|Микро|Крупнейшие|Рег. госсектор|SBI|Малые",enum_like
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,src_task_as_code,character varying,False,Код АС источника задачи,False,100.0,0.2,ЦА (SCRM)|ИСУ|ЦА (УЗП),join_key
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,src_task_business,character varying,False,Бизнес источник задачи,False,100.0,0.07,Ключевой клиент,enum_like
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,src_update_dttm,timestamp without time zone,False,Дата-время обновления источника,False,100.0,0.2,2026-05-19 03:00:00|2026-05-19 08:00:00|2026-05-19 04:01:00,date
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,task_category,character varying,False,Категория задачи,False,100.0,0.13,Задача|Предложение,enum_like
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,task_code,character varying,True,Код задачи,True,100.0,100.0,,join_key
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,task_comment,character varying,False,Комментарий по задаче,False,100.0,0.2,Прочее|Не указано|—,enum_like
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,task_create_dt,date,False,Дата создания задачи,False,100.0,32.73,,date
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,task_questionnaire,character varying,False,Анкета по задаче,False,100.0,0.2,—|Прочее|Не указано,enum_like
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,task_subtype,character varying,False,Подтип задачи,False,100.0,0.8,Расширение ММБ|Средний чек ниже среднего|Фактический отток|Напоминание по сделке|Новый продукт|B2C. Перевод пенсии|ЛИДы ФОТ ВСП. Бумажное заявление|Оттоки по предприятиям|Модель AI|Активация договоров|Ежедневный отток|Выявлено отклонение по сделке,enum_like
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,task_text,character varying,False,Текст задачи,False,100.0,0.2,Прочее|—|Не указано,enum_like
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,task_text_status,character varying,False,Текстовый статус по отработке задачи,False,100.0,0.33,Закрыта: Статус невозможно отработать|Закрыта: Своевременно|Закрыта: С просрочкой|Закрыта|Не закрыта,enum_like
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,task_type,character varying,False,Тип задачи,False,100.0,0.8,"Задачи вертикали ""Зарплатные проекты""|Активация|Регулярный менеджмент|Оттоки|Привлечение ЗП|Модель работы ПППП (Сервис)|B2C|Расширение ЗП|Контактная политика|Привлечение|Модель работы МЗП/СЗП|Отток",enum_like
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,tb_id,integer,False,Идентификатор ТБ,False,100.0,0.8,54|42|44|40|13|52|70|16|38|55|2|18,join_key
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,tb_name,character varying,False,Наименование ТБ,False,100.0,0.73,Волго-Вятский банк|Сибирский банк|Поволжский банк|Северо-Западный банк|Дальневосточный банк|Юго-Западный банк|Уральский банк|Среднерусский банк|Центрально-Черноземный банк|Байкальский банк|Московский банк,enum_like
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,unrealized_deal_potential,integer,False,Нереализованный потенциал по сделке,False,100.0,85.47,,metric
s_grnplm_ld_salesntwrk_pcap_sn_uzp,uzp_dwh_sale_funnel_task,update_dttm,timestamp without time zone,False,Дата-время обновления,False,100.0,0.2,2026-05-19 08:00:00|2026-05-19 03:00:00|2026-05-19 04:01:00,date
